fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
10.501722213172739,0.6150844460865594,0.5029557306193269,2.1089167385882734,0.20245806614328138,4.907292236371823,14.022592829830128,0.9992743866783702,3.162915252656345,0.6063459475855704,8.401109580427498,3
6.765212589010921,0.7543061913021217,0.023229187733281448,1.855361287718609,0.07629621299272142,5.802968204864553,14.744101055191543,0.9960379518436745,3.5359828759770506,0.6380042681657077,9.991049668852579,3
10.558122190947783,0.6190363032360846,0.48792991519429696,2.1063959391847686,0.19633243686329285,3.998725327541811,13.133916231576366,0.999455119061549,3.1435111321544764,0.6299261982945376,8.401291143282604,3
6.763467409505526,0.7705930085052453,0.02487589381034562,1.8530572673172505,0.07834852416120906,5.408691586546878,10.174945684961427,0.9962307361388311,3.560638494272333,0.6099468859877656,9.933882185293095,3
11.463469104944979,0.5931444101501183,0.6393983444849987,2.2588812806447156,0.06966353452872619,10.502040169685458,47.69719592490087,1.0007418920031759,3.257006091910169,0.5738070477871273,8.998375633221919,3
7.294185151054693,0.9848449616735712,0.049578290346377965,2.045601378475129,0.06040804298392089,18.897838767939515,51.78001391712152,0.9970249757066626,3.301866044455725,0.5598205120768491,9.748358497945356,3
11.498211772605403,0.592477507682636,0.6795293510009253,2.0777410964747247,0.07717701166945556,9.599704821945366,47.526262784442636,1.0007461977514729,3.2499767473170573,0.5731051731731296,8.964137525600487,3
7.054987659818012,0.8577877492776015,0.051293928927265225,5.804364331205812,0.07728509498516468,2.791200827198934,14.94022448479563,0.9980998211465048,3.4079030306972484,0.5249905357169413,10.193170164796287,3
7.731249419272746,1.5770906572762402,0.0006639753214421478,2.1173541566289344,0.13384112313556393,5.910804443859106,9.029294469792875,0.9947956673989612,3.5032495657999383,0.39648702589917073,10.900556545612242,3
6.8553694865743315,0.807065544277623,0.00535895646626399,1.084073856806006,0.26445207428967077,16.40149056301315,27.28545548865552,0.99470501234194,3.321148998103993,0.49411611991648724,9.846776888430517,3
6.639298248469221,0.7610911033228208,0.028756177727948223,1.75173460366946,0.07784367319985555,5.7089544461749835,11.181249726746994,0.9961015126558793,3.5584894324528964,0.6359039140696215,9.944598038529866,3
6.711959163338719,0.8097703448229016,0.0,1.2521908112397357,0.2660971026290937,16.681430357519847,26.975568698191235,0.9946523458217498,3.3143356516616596,0.5249312530350966,9.897834898665495,3
6.702847108059783,0.75847939556276,0.0035521846472421938,1.7810894586773067,0.08145424823293422,5.6131815546061805,9.863982405601657,0.9960921538786894,3.550241689583631,0.6396391026021578,9.941530750673584,3
7.294342371013741,1.2022248474156634,0.0020559816204020424,4.215376614893101,0.09935613630843658,5.527116918398107,14.671100391662264,0.9966503203932259,3.6298616406478823,0.5230367706657159,10.687140537343277,3
10.341711808936882,0.6084467981017568,0.4830107753653223,2.19472159063141,0.20122275120650046,4.290172108148524,14.12379038887781,0.9993988758538298,3.1578855989134955,0.6170728840986527,8.4,3
7.127097863596905,0.8787868476517987,0.06282744430686991,5.629186959183595,0.08235953839994799,3.5606307313170973,14.533798123047628,0.9980505704758209,3.3969782995694935,0.5127810657990682,10.128765390004459,3
7.400338261561846,0.9778743719250734,0.046918594443552133,2.0460323116772687,0.06197082263034313,19.787850602223596,46.825373717570365,0.9972767620474661,3.3105648611401466,0.5364065916484487,9.643909684904845,3
6.752870623623616,0.7606928951428006,0.001086427230599523,1.8142930419200842,0.07587190079064897,5.462746911615441,12.495092211372185,0.995923653926759,3.5502667205629113,0.6303770878082677,9.921289184659303,3
6.601002673872951,0.8150550620473953,0.0,1.2264008788191176,0.26911631788563484,15.886572099458272,28.183681529287327,0.9947378406209397,3.3118727822824905,0.5133571526086455,9.86145211182258,3
7.126434095303877,0.8791028672257704,0.023116892624408206,5.733560575694136,0.07925453719107184,3.144874480015563,16.34967709969089,0.9980098951363225,3.40621537401381,0.5077951559707737,10.198207771783585,3
10.406256079125257,0.4506643886831317,0.4177109950724339,1.5616139872109864,0.14706241474581816,33.74156147180288,48.54075535033034,0.9984868588604675,3.372431241949622,0.8666315048860639,9.873779163345128,3
10.435946160356455,0.4550762347009544,0.41815820093532835,1.5134270300367387,0.14792839975827468,34.28936509940404,50.06431017886034,0.9984028702459748,3.378308294587894,0.8651294270518893,9.966359543568608,3
11.740366987193172,0.5828335085776579,0.6558501014219361,2.2330900316714466,0.0745205916225752,9.695465266899454,45.737731993878384,1.0007366110144782,3.247711040235716,0.5653223693311523,9.083923759112006,3
7.120808807133965,0.9853952771674659,0.060548013963990004,2.0824733876251145,0.06056495760134443,20.324059903032694,49.09378449030027,0.9970978998782644,3.3127759531582672,0.5485278104548214,9.767920299370463,3
7.348662968762277,1.174467787624137,0.011717721370383051,4.254239388902605,0.09798830236386856,5.231000669830507,12.361145620051728,0.9966240805974241,3.6135730970937163,0.5233616748056682,10.65384503941511,3
6.851319912994927,0.8141957902023798,0.0,1.207270997555532,0.25993536005300155,15.96817601912297,28.30909424505899,0.994661723556562,3.3269061685698156,0.5071646925465502,9.773205428947893,3
10.262639332424904,0.6186051209850487,0.46912946882939094,2.1145440084162974,0.2007462281238285,4.769437984757453,15.562168712642489,0.9994708473047436,3.1547520956864554,0.6300630185285897,8.498129056849898,3
10.52818542264531,0.6179249690453142,0.49603505536320525,2.1522358105086568,0.19972014676206223,5.079159382431552,14.787492105718105,0.9994363789757615,3.169456930456407,0.6314399813684735,8.413046446466124,3
6.831991584089911,0.8169365604107248,0.005429661003166141,1.2375365571613763,0.2668750071312906,16.28743247822631,26.96956654912935,0.9947301561510926,3.3162933536958024,0.513233087224242,9.785520499980352,3
7.67352538773151,1.58,0.003024867927076571,2.102989763067332,0.13874431793506034,6.077008648423236,6.638793823936331,0.9947560827766734,3.4996213735318875,0.4020841989432793,10.938864975499555,3
7.350413833963069,1.1894912838695357,0.009595757936298221,4.195290389942162,0.09681540726224254,5.490718951669756,10.091574111758662,0.9966402802563143,3.644835316412266,0.537744264157239,10.754498175927262,3
7.170674961760565,0.8859846817997811,0.038611676951135696,5.7045756386639885,0.07918500814410082,3.5098215387920733,12.23542891767183,0.9981014353265281,3.39785012535648,0.5224422000471904,10.169082708145766,3
6.792796210119566,0.7626480893881502,0.039639254353088724,1.7981055582012457,0.07765089898867569,7.613326079903652,13.048195476257145,0.9960055220271256,3.559603335817923,0.6385506842277068,9.961872419877947,3
7.620225337368829,1.5767448034313076,0.0,2.113062105405881,0.1371667838922381,5.269517882462038,6.329792466593101,0.9947000997186184,3.5003026703019913,0.3991850820386208,10.950129931909702,3
6.720357598074708,0.7630734733883648,0.02732502311414194,1.949195726479109,0.07828375379711137,6.253160087098384,9.714622905477084,0.9961582754372955,3.553220250154399,0.6327101466240248,9.887224668367352,3
6.723479172558384,0.7331804724990313,0.0035030931189610655,1.7645847432832238,0.07839975351626856,6.367751787394129,14.991601656618878,0.9959018426085747,3.55054230608226,0.6284113381810109,9.950667929647226,3
7.525018903738314,1.58,0.0,2.1285533625146633,0.13956603911794804,4.4729529874975125,7.93676690140719,0.9947999608327983,3.506572389433025,0.39448098333866444,10.839707872933147,3
11.587187209305188,0.5466113096691309,0.6748252742722668,2.272244797656309,0.07131875106329799,9.768121981794964,47.536290434475696,1.0007700748295083,3.2446858853736216,0.5744619123448652,8.946785076352022,3
10.38675349578556,0.42422761108371654,0.4174492275068293,1.5066264668359275,0.14543377686276546,33.735595643702034,49.07295693369319,0.9984844224018711,3.3723718373431697,0.8552620657271172,9.869534443064994,3
6.733297561732625,0.7641343901144576,0.028211778194874547,1.9580750059026342,0.08118463406452202,6.338289912177508,13.106714974953878,0.9959155733003607,3.5450498751484023,0.6332951245448601,9.975813728371541,3
7.68683422631035,1.58,0.0023166718961386665,2.074438613241821,0.13271751633614215,4.909017563811182,6.457054326060281,0.9946912926946577,3.5007729364471176,0.40024111281988195,10.882577521972587,3
7.508066680734907,1.569361956436633,0.0,2.1219135157034534,0.1374435194722653,5.072202874103076,8.614026984962488,0.9946693745203052,3.4982882535012667,0.3974064206910315,10.864918457492832,3
8.28914302942427,1.0134831512497833,0.033334128991068274,3.345988200072155,0.08255479231153516,6.568046615557107,8.296836650584687,0.9989502264687753,3.4855059198424065,0.4871998441586658,11.002789270588035,3
11.728663659329802,0.5925425961498495,0.6576862275595097,2.1762314132245106,0.07308477421697498,10.450878452076983,51.08644502647307,1.000671694104923,3.2601140394979966,0.5656640285094466,8.937945562968684,3
7.235419741277573,0.975570366362546,0.03259003118488535,2.116831837589503,0.05876617221879737,19.915522848733183,46.33584494478386,0.9970052834948865,3.302435481189118,0.5359558115728091,9.723199657342063,3
8.228588005036167,1.040526233004685,0.01214686039876834,3.457223431333248,0.08358140588168324,5.650019007533785,9.249638150928451,0.9987188703319066,3.47431056433372,0.49326737576536805,11.061211726281742,3
8.317570189660575,1.019982430337175,0.025388906300756298,3.42157581670322,0.08854577125984268,6.593026096992492,9.261731126917072,0.9989424663793882,3.468866536922968,0.491975868834629,10.99571480218756,3
6.873334423475218,0.8187341699545413,0.0038668241998183347,1.2851359166646423,0.2638783197993393,16.404252515902986,26.499907569596324,0.9946632569940255,3.3357390769512323,0.5172505289999393,9.789036026294234,3
10.40099234710246,0.4547969325790872,0.4046791422319833,1.4935788551990143,0.14211241638975386,33.16095004569142,50.25943682470783,0.9981809472628522,3.38236174176528,0.855464895150455,9.920204345191403,3
7.715419550010068,1.58,0.0,2.0775401963610136,0.1337857277909309,4.836419808376978,13.046571520220283,0.9948614457006243,3.503719339092394,0.41617396149026853,10.7902531662811,3
10.474412120743661,0.43082698302533085,0.41431261087428795,1.6828318130609004,0.1492647247560599,34.08645923818702,47.20528617514571,0.9981978039464964,3.369610951781424,0.8567595823270627,9.929043581135469,3
7.473111643798218,1.1839958219968707,0.0,4.276656649857394,0.09585855579791568,5.406832227027093,11.794302738865769,0.996674471085799,3.6299909304610063,0.5325323879227563,10.867822172894623,3
6.848124735749275,0.8146741060016871,0.0,1.1513517603477224,0.26693670118220164,16.47540381404,25.263333873165813,0.9946444906396713,3.3239475964516947,0.5015205442259987,9.793362814980128,3
7.5021554855386245,0.967510476859396,0.04385652424114857,2.053056878141607,0.06000559210612072,20.148302136122297,48.59222925381917,0.9971996602093582,3.308040669000502,0.5352038427471919,9.69355494583963,3
10.382181811877176,0.43765873594466365,0.41287650116945573,1.4362600491230992,0.14266836807223046,34.30571195642735,47.47152823770743,0.9983900423921959,3.388338671605204,0.8730784418401017,9.94023157215708,3
10.22599510997582,0.6032077801554595,0.49754314738098004,2.1633267812487564,0.1994194499434311,5.033502725399789,14.912044153775213,0.9993058021031841,3.177920888501941,0.6416997904175089,8.489017881695752,3
6.839328673732239,0.7684593209124713,0.027910639263658672,1.7753623786911594,0.08406901781865167,5.648004464953074,12.369795692044013,0.9959143024353102,3.5426585436365015,0.6351263654488518,10.002748950963245,3
7.36024903767573,1.1853167528468698,0.0,4.258611701402316,0.10043680471882614,4.863525014886312,14.66011590365178,0.996656583821512,3.622076968178499,0.5323533654749281,10.583374613651559,3
11.609369361612796,0.5774119760708224,0.6561670946494584,2.195705817291159,0.07189423033490118,10.009920302968462,47.53969355115821,1.0007754818508152,3.2431957968695198,0.5854561711604623,9.030481720838567,3
7.413733809602495,0.9790282690665406,0.05136801582373646,2.1494603623459625,0.06259875887044203,19.981884825133733,48.47193006579469,0.9970341756443678,3.322450959648086,0.5469986592173867,9.839149837491291,3
7.26084457540795,1.1870419158509353,0.0,4.192746815696645,0.09494710072177132,4.015045513706983,12.159798805326496,0.9967188854502738,3.638080146170149,0.5377043098950204,10.733676097566152,3
6.5912950773235615,0.7656448157847687,0.008787620873668252,1.7272744400018376,0.0736144269723815,5.792369208826213,13.112239090714644,0.9959300381268801,3.5489494133526227,0.6422646269103784,9.887532258060686,3
6.6609298272098965,0.8058510676773372,0.0,1.2151660167159535,0.26951701251705795,16.029359782395435,29.02090357545498,0.9947185310247457,3.3202834037755307,0.5156227110309892,9.815247904967652,3
6.63102966792171,0.75046784215928,0.013793541374093719,1.8406342754261744,0.08086408724551954,5.85302258258874,13.483954415763254,0.9960892060119387,3.5436703044094653,0.6487827714262187,9.880710628657244,3
8.338182215183485,1.0301095446170765,0.00862491767568106,3.4224844010942603,0.08658253890543456,5.871068255096315,12.31977955682215,0.9989956086768149,3.486899326374101,0.49212243273926176,11.066698713935835,3
6.745525447009911,0.756226471948872,0.021584428309526317,1.745268229295584,0.07683997641111555,6.254908886743959,9.625021411373908,0.9959850848575549,3.5470550711269446,0.6266119993986854,9.898283623864774,3
8.323994271678906,1.0070336762466916,0.02713430406779899,3.4458086036300233,0.08358825687616363,5.436392133447998,8.60420740699126,0.9988930029424788,3.4779839346335266,0.4847792581450901,11.004016823598912,3
6.677302002962468,0.819061581248724,0.0,1.1497033317232672,0.26885105353039207,15.149570149885585,27.737909057422982,0.9945475148995868,3.3247192260263665,0.49423894527682144,9.753591294809748,3
6.8993686938111685,0.8792405593071528,0.05024567906800949,5.664735805773886,0.08296654229916538,2.81812880495464,12.235564316131997,0.9979812982818513,3.3985426979129447,0.5176226462864023,10.170435371837018,3
8.304720581191297,1.0059915584782344,0.017849725728533127,3.3361739330939595,0.08302817083635822,6.399145485155476,12.261608278920562,0.9989497493506427,3.478178586954507,0.4997672093054809,11.080405613364603,3
11.559026491906605,0.5821001170375394,0.6633388714151919,2.2879787167920957,0.07000276567259503,10.8815161339998,47.58684429456447,1.0007871154807404,3.2500819770428166,0.5751100583108394,9.005597371184011,3
6.73989742015986,0.7667317371312738,0.019873499899714233,1.8428292332180711,0.07828113998984378,6.40855525455283,13.836128918497767,0.9960070016250413,3.5561654484758427,0.6301732952166712,9.919745316183013,3
6.76096431470534,0.7634262222777263,0.005788410982056329,1.8409070432627106,0.08066390552658785,5.233032584454159,12.662310327813527,0.996097113943806,3.5627633106491543,0.6215098816074345,9.888039419019915,3
